Sr_No,Furnished Status,Facing,Car Parking,Type of Ownership,Booking Amount,Buy Total Price,CITY,PROPERTY_TYPE
3096,Furnished,South,not available,Freehold,0,2750000,Abu Dhabi,Apartment
3097,Unfurnished,West,available,Freehold,0,1100000,Abu Dhabi,Apartment
3098,Unfurnished,North,available,Freehold,0,320000,Abu Dhabi,Apartment
3099,Unfurnished,East,not available,Freehold,0,900000,Abu Dhabi,Apartment
3100,Unfurnished,South,available,Freehold,0,2000000,Abu Dhabi,Apartment
3101,Unfurnished,West,available,Freehold,0,380000,Abu Dhabi,Apartment
3102,Unfurnished,North,not available,Freehold,0,290000,Abu Dhabi,Apartment
3103,Furnished,East,not available,Freehold,0,390000,Abu Dhabi,Apartment
3104,Unfurnished,South,available,Freehold,0,500000,Abu Dhabi,Apartment
3105,Unfurnished,West,available,Freehold,0,290000,Abu Dhabi,Apartment
3106,Furnished,North,not available,Freehold,0,330000,Abu Dhabi,Apartment
3107,Unfurnished,East,not available,Freehold,0,1590000,Abu Dhabi,Apartment
3108,Unfurnished,South,available,Freehold,0,1050000,Abu Dhabi,Apartment
3109,Unfurnished,West,available,Freehold,0,250000,Abu Dhabi,Apartment
3110,Unfurnished,North,available,Freehold,0,2150000,Abu Dhabi,Apartment
3111,Furnished,East,available,Freehold,0,350000,Abu Dhabi,Apartment
3112,Unfurnished,South,available,Freehold,0,600000,Abu Dhabi,Villa
3113,Unfurnished,West,not available,Freehold,0,720000,Abu Dhabi,Apartment
3114,Unfurnished,North,available,Freehold,0,1300000,Abu Dhabi,Apartment
3115,Unfurnished,East,available,Freehold,0,210000,Abu Dhabi,Apartment
3116,Unfurnished,South,not available,Freehold,0,320000,Abu Dhabi,Apartment
3117,Unfurnished,West,available,Freehold,0,230000,Abu Dhabi,Apartment
3118,Unfurnished,North,not available,Freehold,0,1000000,Abu Dhabi,Townhouse
3119,Unfurnished,East,available,Freehold,0,550000,Abu Dhabi,Apartment
3120,Unfurnished,South,not available,Freehold,0,180000,Abu Dhabi,Villa
3121,Unfurnished,West,available,Freehold,0,500000,Abu Dhabi,Apartment
3122,Unfurnished,North,not available,Freehold,0,390000,Abu Dhabi,Apartment
3123,Unfurnished,East,available,Freehold,0,500000,Abu Dhabi,Villa
3124,Unfurnished,South,not available,Freehold,0,1400000,Abu Dhabi,Apartment
3125,Unfurnished,West,available,Freehold,0,900000,Abu Dhabi,Apartment
3126,Unfurnished,North,available,Freehold,0,390000,Abu Dhabi,Apartment
3127,Unfurnished,East,available,Freehold,0,1049997,Abu Dhabi,Apartment
3128,Unfurnished,South,available,Freehold,0,650000,Abu Dhabi,Apartment
3129,Unfurnished,West,not available,Freehold,0,1250000,Abu Dhabi,Apartment
3130,Unfurnished,North,not available,Freehold,0,460000,Abu Dhabi,Villa
3131,Unfurnished,East,not available,Freehold,0,1000000,Abu Dhabi,Apartment
3132,Unfurnished,South,available,Freehold,0,750000,Abu Dhabi,Apartment
3133,Unfurnished,West,available,Freehold,0,1150000,Abu Dhabi,Villa
3134,Unfurnished,North,available,Freehold,0,600000,Abu Dhabi,Apartment
3135,Unfurnished,East,not available,Freehold,0,850000,Abu Dhabi,Apartment
3136,Unfurnished,South,available,Freehold,0,1350000,Abu Dhabi,Apartment
3137,Unfurnished,West,available,Freehold,0,1800000,Abu Dhabi,Apartment
3138,Unfurnished,North,not available,Freehold,0,1900000,Abu Dhabi,Villa
3139,Unfurnished,East,available,Freehold,0,1520000,Abu Dhabi,Apartment
3140,Unfurnished,South,available,Freehold,0,2089987,Abu Dhabi,Apartment
3141,Unfurnished,West,available,Freehold,0,1064000,Abu Dhabi,Villa
3142,Unfurnished,North,available,Freehold,0,2280000,Abu Dhabi,Apartment
3143,Unfurnished,East,not available,Freehold,0,814500,Abu Dhabi,Apartment
3144,Unfurnished,South,available,Freehold,0,2340000,Abu Dhabi,Apartment
3145,Unfurnished,West,available,Freehold,0,846500,Abu Dhabi,Villa
3146,Unfurnished,North,available,Freehold,0,3960000,Abu Dhabi,Apartment
3147,Unfurnished,East,available,Freehold,0,2880000,Abu Dhabi,Villa
3148,Unfurnished,South,available,Freehold,0,3332500,Abu Dhabi,Apartment
3149,Unfurnished,West,available,Freehold,0,2250000,Abu Dhabi,Apartment
3150,Unfurnished,North,available,Freehold,0,3150000,Abu Dhabi,Apartment
3151,Unfurnished,East,available,Freehold,0,2612500,Abu Dhabi,Apartment
3152,Unfurnished,South,available,Freehold,0,2160000,Abu Dhabi,Villa
3153,Unfurnished,West,available,Freehold,0,2970000,Abu Dhabi,Apartment
3154,Unfurnished,North,available,Freehold,0,1045000,Abu Dhabi,Apartment
3155,Unfurnished,East,available,Freehold,0,1980000,Abu Dhabi,Apartment
3156,Unfurnished,South,available,Freehold,0,5261000,Abu Dhabi,Apartment
3157,Unfurnished,West,available,Freehold,0,3600000,Abu Dhabi,Apartment
3158,Unfurnished,North,available,Freehold,0,3332500,Abu Dhabi,Apartment
3159,Unfurnished,East,available,Freehold,0,1080000,Abu Dhabi,Apartment
3160,Unfurnished,South,available,Freehold,0,1980000,Abu Dhabi,Villa
3161,Unfurnished,West,available,Freehold,0,2160000,Abu Dhabi,Apartment
3162,Unfurnished,North,available,Freehold,0,1537500,Abu Dhabi,Apartment
3163,Unfurnished,East,available,Freehold,0,3150000,Abu Dhabi,Villa
3164,Unfurnished,South,not available,Freehold,0,3780000,Abu Dhabi,Apartment
3165,Unfurnished,West,available,Freehold,0,1537500,Abu Dhabi,Apartment
3166,Unfurnished,North,available,Freehold,0,1715000,Abu Dhabi,Apartment
3167,Unfurnished,East,available,Freehold,0,4834500,Abu Dhabi,Apartment
3168,Unfurnished,South,available,Freehold,0,1080000,Abu Dhabi,Apartment
3169,Unfurnished,West,available,Freehold,0,954500,Abu Dhabi,Villa
3170,Unfurnished,North,not available,Freehold,0,3240000,Abu Dhabi,Apartment
3171,Unfurnished,East,not available,Freehold,0,1547250,Abu Dhabi,Villa
3172,Unfurnished,South,available,Freehold,0,3060000,Abu Dhabi,Villa
3173,Unfurnished,West,available,Freehold,0,810000,Abu Dhabi,Apartment
3174,Unfurnished,North,available,Freehold,0,1537500,Abu Dhabi,Apartment
3175,Unfurnished,East,available,Freehold,0,3960000,Abu Dhabi,Apartment
3176,Unfurnished,South,available,Freehold,0,702000,Abu Dhabi,Apartment
3177,Unfurnished,West,available,Freehold,0,2154900,Abu Dhabi,Apartment
3178,Unfurnished,North,not available,Freehold,0,2250000,Abu Dhabi,Villa
3179,Unfurnished,East,available,Freehold,0,1260000,Abu Dhabi,Apartment
3180,Unfurnished,South,available,Freehold,0,521959,Abu Dhabi,Apartment
3181,Unfurnished,West,available,Freehold,0,396000,Abu Dhabi,Villa
3182,Unfurnished,North,available,Freehold,0,586989,Abu Dhabi,Apartment
3183,Unfurnished,East,available,Freehold,0,738900,Abu Dhabi,Apartment
3184,Unfurnished,South,available,Freehold,0,431989,Abu Dhabi,Apartment
3185,Unfurnished,West,available,Freehold,0,342000,Abu Dhabi,Apartment
3186,Unfurnished,North,available,Freehold,0,738900,Abu Dhabi,Apartment
3187,Unfurnished,East,available,Freehold,0,2880000,Abu Dhabi,Villa
3188,Unfurnished,South,available,Freehold,0,612600,Abu Dhabi,Apartment
3189,Unfurnished,West,available,Freehold,0,1784970,Abu Dhabi,Apartment
3190,Unfurnished,North,available,Freehold,0,475000,Abu Dhabi,Apartment
3191,Unfurnished,East,available,Freehold,0,221400,Abu Dhabi,Villa
3192,Unfurnished,South,available,Freehold,0,333000,Abu Dhabi,Apartment
3193,Unfurnished,West,available,Freehold,0,342000,Abu Dhabi,Villa
3194,Furnished,North,available,Freehold,0,342000,Abu Dhabi,Apartment
3195,Unfurnished,East,available,Freehold,0,666000,Abu Dhabi,Apartment
3196,Unfurnished,South,available,Freehold,0,630000,Abu Dhabi,Apartment
3197,Furnished,West,available,Freehold,0,1116000,Abu Dhabi,Apartment
3198,Unfurnished,North,not available,Freehold,0,630000,Abu Dhabi,Apartment
3199,Unfurnished,East,available,Freehold,0,990000,Abu Dhabi,Villa
3200,Furnished,South,available,Freehold,0,5400000,Abu Dhabi,Apartment
3201,Unfurnished,West,available,Freehold,0,2124000,Abu Dhabi,Apartment
3202,Furnished,North,available,Freehold,0,2072500,Abu Dhabi,Apartment
3203,Unfurnished,East,available,Freehold,0,3221000,Abu Dhabi,Apartment
3204,Unfurnished,South,available,Freehold,0,2880000,Abu Dhabi,Apartment
3205,Unfurnished,West,available,Freehold,0,288000,Abu Dhabi,Apartment
3206,Unfurnished,North,available,Freehold,0,1702500,Abu Dhabi,Apartment
3207,Unfurnished,East,available,Freehold,0,3510000,Abu Dhabi,Apartment
3208,Unfurnished,South,available,Freehold,0,6480000,Abu Dhabi,Apartment
3209,Unfurnished,West,available,Freehold,0,1260000,Abu Dhabi,Apartment
3210,Unfurnished,North,available,Freehold,0,2792500,Abu Dhabi,Apartment
3211,Unfurnished,East,available,Freehold,0,3240000,Abu Dhabi,Apartment
3212,Unfurnished,South,available,Freehold,0,1350000,Abu Dhabi,Villa
3213,Unfurnished,West,available,Freehold,0,1476000,Abu Dhabi,Apartment
3214,Unfurnished,North,available,Freehold,0,1702500,Abu Dhabi,Apartment
3215,Unfurnished,East,available,Freehold,0,3600000,Abu Dhabi,Apartment
3216,Unfurnished,East,available,Freehold,0,3332500,Abu Dhabi,Villa
3217,Unfurnished,North,available,Freehold,0,1170000,Abu Dhabi,Apartment
3218,Unfurnished,East,available,Freehold,0,1170000,Abu Dhabi,Apartment
3219,Unfurnished,South,not available,Freehold,0,720000,Abu Dhabi,Apartment
3220,Unfurnished,West,available,Freehold,0,828000,Abu Dhabi,Apartment
3221,Unfurnished,North,available,Freehold,0,2160000,Abu Dhabi,Apartment
3222,Unfurnished,East,not available,Freehold,0,2250000,Abu Dhabi,Apartment
3223,Unfurnished,South,available,Freehold,0,2792500,Abu Dhabi,Apartment
3224,Unfurnished,West,available,Freehold,0,1980000,Abu Dhabi,Apartment
3225,Unfurnished,North,not available,Freehold,0,1890000,Abu Dhabi,Apartment
3226,Unfurnished,East,not available,Freehold,0,1537500,Abu Dhabi,Apartment
3227,Furnished,South,available,Freehold,0,627900,Abu Dhabi,Apartment
3228,Unfurnished,West,not available,Freehold,0,1260000,Abu Dhabi,Apartment
3229,Unfurnished,North,available,Freehold,0,1849910,Abu Dhabi,Apartment
3230,Furnished,East,available,Freehold,0,1476000,Abu Dhabi,Apartment
3231,Unfurnished,South,not available,Freehold,0,1537500,Abu Dhabi,Apartment
3232,Unfurnished,West,not available,Freehold,0,764400,Abu Dhabi,Apartment
3233,Unfurnished,North,available,Freehold,0,1170000,Abu Dhabi,Apartment
3234,Unfurnished,East,available,Freehold,0,1980000,Abu Dhabi,Apartment
3235,Unfurnished,South,available,Freehold,0,1260000,Abu Dhabi,Apartment
3236,Unfurnished,West,not available,Freehold,0,1980000,Abu Dhabi,Apartment
3237,Unfurnished,North,available,Freehold,0,1702500,Abu Dhabi,Apartment
3238,Unfurnished,East,not available,Freehold,0,1702500,Abu Dhabi,Villa
3239,Furnished,South,available,Freehold,0,1044000,Abu Dhabi,Apartment
3240,Unfurnished,West,not available,Freehold,0,1188000,Abu Dhabi,Apartment
3241,Unfurnished,North,available,Freehold,0,2880000,Abu Dhabi,Apartment
3242,Unfurnished,East,not available,Freehold,0,1800000,Abu Dhabi,Apartment
3243,Unfurnished,South,available,Freehold,0,419960,Abu Dhabi,Apartment
3244,Unfurnished,West,not available,Freehold,0,7776000,Abu Dhabi,Apartment
3245,Unfurnished,North,available,Freehold,0,2160000,Abu Dhabi,Apartment
3246,Unfurnished,East,not available,Freehold,0,1184997,Abu Dhabi,Apartment
3247,Unfurnished,South,available,Freehold,0,770000,Abu Dhabi,Apartment
3248,Unfurnished,West,available,Freehold,0,2800000,Abu Dhabi,Apartment
3249,Unfurnished,North,available,Freehold,0,510000,Abu Dhabi,Apartment
3250,Unfurnished,East,available,Freehold,0,3200000,Abu Dhabi,Penthouse
3251,Unfurnished,South,available,Freehold,0,533100,Abu Dhabi,Villa
3252,Unfurnished,West,available,Freehold,0,1260000,Abu Dhabi,Apartment
3253,Unfurnished,North,not available,Freehold,0,2880000,Abu Dhabi,Villa
3254,Unfurnished,East,available,Freehold,0,540000,Abu Dhabi,Villa
3255,Unfurnished,South,available,Freehold,0,1169000,Abu Dhabi,Apartment
3256,Unfurnished,West,not available,Freehold,0,2160000,Abu Dhabi,Apartment
3257,Unfurnished,North,available,Freehold,0,3439997,Abu Dhabi,Apartment
3258,Unfurnished,East,not available,Freehold,0,960000,Abu Dhabi,Apartment
3259,Unfurnished,South,not available,Freehold,0,2280000,Abu Dhabi,Villa
3260,Unfurnished,West,available,Freehold,0,4000000,Abu Dhabi,Villa
3261,Unfurnished,North,not available,Freehold,0,1200000,Abu Dhabi,Villa
3262,Unfurnished,East,available,Freehold,0,1000000,Abu Dhabi,Apartment
3263,Unfurnished,South,not available,Freehold,0,3100000,Abu Dhabi,Apartment
3264,Unfurnished,West,available,Freehold,0,752400,Abu Dhabi,Apartment
3265,Unfurnished,North,available,Freehold,0,4320000,Abu Dhabi,Villa
3266,Unfurnished,East,not available,Freehold,0,2500000,Abu Dhabi,Villa
3267,Unfurnished,South,available,Freehold,0,2402500,Abu Dhabi,Villa
3268,Unfurnished,West,available,Freehold,0,5810000,Abu Dhabi,Apartment
3269,Unfurnished,North,available,Freehold,0,594000,Abu Dhabi,Villa
3270,Unfurnished,East,available,Freehold,0,1350000,Abu Dhabi,Apartment
3271,Unfurnished,South,available,Freehold,0,918300,Abu Dhabi,Apartment
3272,Unfurnished,West,not available,Freehold,0,1260000,Abu Dhabi,Apartment
3273,Furnished,North,available,Freehold,0,666000,Abu Dhabi,Apartment
3274,Furnished,East,available,Freehold,0,504000,Abu Dhabi,Apartment
3275,Unfurnished,South,available,Freehold,0,720000,Abu Dhabi,Apartment
3276,Unfurnished,West,available,Freehold,0,627900,Abu Dhabi,Townhouse
3277,Unfurnished,North,available,Freehold,0,979800,Abu Dhabi,Apartment
3278,Unfurnished,East,available,Freehold,0,3240000,Abu Dhabi,Apartment
3279,Unfurnished,South,not available,Freehold,0,1260000,Abu Dhabi,Villa
3280,Unfurnished,West,not available,Freehold,0,1080000,Abu Dhabi,Apartment
3281,Unfurnished,North,not available,Freehold,0,2124000,Abu Dhabi,Apartment
3282,Unfurnished,East,available,Freehold,0,3780000,Abu Dhabi,Apartment
3283,Unfurnished,South,available,Freehold,0,3599997,Abu Dhabi,Apartment
3284,Unfurnished,West,available,Freehold,0,684000,Abu Dhabi,Apartment
3285,Unfurnished,North,not available,Freehold,0,3105000,Abu Dhabi,Apartment
3286,Unfurnished,East,not available,Freehold,0,540000,Abu Dhabi,Apartment
3287,Unfurnished,South,available,Freehold,0,2400000,Abu Dhabi,Apartment
3288,Unfurnished,West,available,Freehold,0,1649000,Abu Dhabi,Apartment
3289,Unfurnished,North,available,Freehold,0,1680000,Abu Dhabi,Apartment
3290,Unfurnished,East,available,Freehold,0,720000,Abu Dhabi,Apartment
3291,Unfurnished,South,available,Freehold,0,1799880,Abu Dhabi,Apartment
3292,Unfurnished,West,not available,Freehold,0,2520000,Abu Dhabi,Apartment
3293,Furnished,North,available,Freehold,0,780000,Abu Dhabi,Apartment
3294,Unfurnished,East,available,Freehold,0,960000,Abu Dhabi,Apartment
3295,Unfurnished,South,not available,Freehold,0,432000,Abu Dhabi,Apartment
3296,Unfurnished,West,not available,Freehold,0,1702500,Abu Dhabi,Villa
3297,Furnished,North,available,Freehold,0,432000,Abu Dhabi,Apartment
3298,Unfurnished,East,available,Freehold,0,1321000,Abu Dhabi,Villa
3299,Unfurnished,South,available,Freehold,0,684000,Abu Dhabi,Apartment
3300,Unfurnished,West,available,Freehold,0,1080000,Abu Dhabi,Apartment
3301,Unfurnished,North,not available,Freehold,0,260000,Abu Dhabi,Apartment
3302,Unfurnished,East,available,Freehold,0,3240000,Abu Dhabi,Apartment
3303,Unfurnished,South,available,Freehold,0,3240000,Abu Dhabi,Apartment
3304,Unfurnished,West,available,Freehold,0,747500,Abu Dhabi,Apartment
3305,Unfurnished,North,available,Freehold,0,738900,Abu Dhabi,Villa
3306,Unfurnished,East,not available,Freehold,0,4860000,Abu Dhabi,Apartment
3307,Unfurnished,South,not available,Freehold,0,2970000,Abu Dhabi,Apartment
3308,Unfurnished,West,not available,Freehold,0,1025700,Abu Dhabi,Apartment
3309,Unfurnished,North,available,Freehold,0,1620000,Abu Dhabi,Apartment
3310,Unfurnished,East,available,Freehold,0,1260000,Abu Dhabi,Apartment
3311,Unfurnished,South,available,Freehold,0,1005000,Abu Dhabi,Apartment
3312,Unfurnished,West,available,Freehold,0,3240000,Abu Dhabi,Apartment
3313,Unfurnished,North,available,Freehold,0,1200000,Abu Dhabi,Villa
3314,Unfurnished,East,available,Freehold,0,3780000,Abu Dhabi,Apartment
3315,Unfurnished,South,available,Freehold,0,1113000,Abu Dhabi,Apartment
3316,Unfurnished,West,not available,Freehold,0,630000,Abu Dhabi,Apartment
3317,Unfurnished,North,available,Freehold,0,3780000,Abu Dhabi,Apartment
3318,Unfurnished,East,not available,Freehold,0,11340000,Abu Dhabi,Apartment
3319,Unfurnished,South,available,Freehold,0,666000,Abu Dhabi,Apartment
3320,Unfurnished,West,available,Freehold,0,810000,Abu Dhabi,Villa
3321,Unfurnished,North,available,Freehold,0,591830,Abu Dhabi,Apartment
3322,Unfurnished,East,not available,Freehold,0,280000,Abu Dhabi,Apartment
3323,Unfurnished,South,not available,Freehold,0,1900000,Abu Dhabi,Villa
3324,Unfurnished,West,available,Freehold,0,1520000,Abu Dhabi,Apartment
3325,Unfurnished,North,available,Freehold,0,2089987,Abu Dhabi,Apartment
3326,Unfurnished,East,not available,Freehold,0,1064000,Abu Dhabi,Villa
3327,Unfurnished,South,available,Freehold,0,2280000,Abu Dhabi,Apartment
3328,Unfurnished,West,available,Freehold,0,814500,Abu Dhabi,Apartment
3329,Unfurnished,North,not available,Freehold,0,2340000,Abu Dhabi,Apartment
3330,Unfurnished,East,not available,Freehold,0,846500,Abu Dhabi,Apartment
3331,Unfurnished,South,available,Freehold,0,3960000,Abu Dhabi,Apartment
3332,Unfurnished,West,available,Freehold,0,2880000,Abu Dhabi,Apartment
3333,Unfurnished,North,not available,Freehold,0,3332500,Abu Dhabi,Villa
3334,Furnished,East,available,Freehold,0,2250000,Abu Dhabi,Apartment
3335,Unfurnished,South,available,Freehold,0,3150000,Abu Dhabi,Villa
3336,Unfurnished,West,available,Freehold,0,2612500,Abu Dhabi,Apartment
3337,Unfurnished,North,available,Freehold,0,2160000,Abu Dhabi,Apartment
3338,Unfurnished,North,available,Freehold,0,2970000,Abu Dhabi,Apartment
3339,Unfurnished,North,not available,Freehold,0,1045000,Abu Dhabi,Apartment
3340,Unfurnished,North,available,Freehold,0,1980000,Abu Dhabi,Apartment
3341,Unfurnished,East,available,Freehold,0,5261000,Abu Dhabi,Apartment
3342,Unfurnished,South,available,Freehold,0,3600000,Abu Dhabi,Apartment
3343,Furnished,West,available,Freehold,0,3332500,Abu Dhabi,Apartment
3344,Unfurnished,North,available,Freehold,0,1080000,Abu Dhabi,Apartment
3345,Unfurnished,East,available,Freehold,0,1980000,Abu Dhabi,Apartment
3346,Unfurnished,South,available,Freehold,0,2160000,Abu Dhabi,Apartment
3347,Unfurnished,West,available,Freehold,0,1537500,Abu Dhabi,Apartment
3348,Unfurnished,North,available,Freehold,0,3150000,Abu Dhabi,Apartment
3349,Unfurnished,East,available,Freehold,0,3780000,Abu Dhabi,Villa
3350,Unfurnished,South,available,Freehold,0,1537500,Abu Dhabi,Apartment
3351,Unfurnished,West,available,Freehold,0,1715000,Abu Dhabi,Townhouse
3352,Unfurnished,North,available,Freehold,0,4834500,Abu Dhabi,Villa
3353,Unfurnished,East,available,Freehold,0,1080000,Abu Dhabi,Apartment
3354,Unfurnished,South,available,Freehold,0,954500,Abu Dhabi,Villa
3355,Unfurnished,West,available,Freehold,0,3240000,Abu Dhabi,Apartment
3356,Unfurnished,North,available,Freehold,0,1547250,Abu Dhabi,Villa
3357,Unfurnished,East,available,Freehold,0,3060000,Abu Dhabi,Apartment
